"visibility","datetime","main.temp","main.feels_like","main.temp_min","main.temp_max","main.pressure","main.humidity","main.sea_level","main.grnd_level","wind.speed","wind.deg","wind.gust","clouds.all","sys.sunrise","sys.sunset","weather.main","weather.description","city_name","rain.1h"
10000.0,"2026-04-01 00:00:40+08:00",25.33,25.98,25.33,25.33,1011.0,79.0,1011.0,1007.0,2.47,101.0,3.43,50.0,"2026-04-01 05:41:01+08:00","2026-04-01 17:54:40+08:00","Clouds","scattered clouds","Bogo",""
10000.0,"2026-04-01 00:00:42+08:00",22.92,23.46,22.92,22.92,1012.0,84.0,1012.0,993.0,1.02,61.0,1.92,87.0,"2026-04-01 05:35:08+08:00","2026-04-01 17:49:08+08:00","Clouds","overcast clouds","Borongan",""
10000.0,"2026-04-01 00:00:02+08:00",24.45,25.41,24.45,24.45,1012.0,94.0,1012.0,997.0,1.35,140.0,2.78,86.0,"2026-04-01 05:35:33+08:00","2026-04-01 17:47:49+08:00","Clouds","overcast clouds","Butuan",""
10000.0,"2026-04-01 00:00:46+08:00",24.44,25.32,24.44,24.44,1012.0,91.0,1012.0,988.0,1.61,129.0,1.71,96.0,"2026-04-01 05:35:32+08:00","2026-04-01 17:47:55+08:00","Clouds","overcast clouds","Cabadbaran",""
10000.0,"2026-04-01 00:00:48+08:00",26.39,26.39,26.39,26.39,1012.0,74.0,1012.0,1011.0,1.72,77.0,1.81,5.0,"2026-04-01 05:51:40+08:00","2026-04-01 18:08:19+08:00","Clear","clear sky","Cabanatuan City",""
10000.0,"2026-03-31 23:56:44+08:00",26.71,28.96,26.66,27.96,1012.0,78.0,1012.0,1004.0,2.32,123.0,3.03,3.0,"2026-04-01 05:51:27+08:00","2026-04-01 18:07:16+08:00","Clear","clear sky","Cabuyao",""
10000.0,"2026-04-01 00:00:51+08:00",25.44,26.1,25.44,25.44,1012.0,79.0,1012.0,1000.0,2.14,31.0,3.14,34.0,"2026-04-01 05:43:56+08:00","2026-04-01 17:57:31+08:00","Clouds","scattered clouds","Cadiz",""
10000.0,"2026-03-31 23:57:36+08:00",25.51,25.94,25.51,25.51,1011.0,70.0,1011.0,1000.0,2.5,214.0,3.38,94.0,"2026-04-01 05:39:17+08:00","2026-04-01 17:51:16+08:00","Clouds","overcast clouds","Cagayan de Oro",""
10000.0,"2026-04-01 00:01:00+08:00",25.96,25.96,25.96,25.96,1012.0,77.0,1012.0,1000.0,1.9,62.0,1.91,3.0,"2026-04-01 05:52:49+08:00","2026-04-01 18:08:24+08:00","Clear","clear sky","Calaca",""
10000.0,"2026-04-01 00:01:02+08:00",26.66,26.66,26.66,26.66,1012.0,79.0,1012.0,1001.0,1.84,125.0,2.73,4.0,"2026-04-01 05:51:19+08:00","2026-04-01 18:07:05+08:00","Clear","clear sky","Calamba",""
10000.0,"2026-03-31 23:57:23+08:00",25.85,26.5,25.85,25.85,1012.0,77.0,1012.0,1003.0,1.6,73.0,3.36,3.0,"2026-04-01 05:51:32+08:00","2026-04-01 18:06:45+08:00","Clear","clear sky","Calapan",""
10000.0,"2026-04-01 00:01:12+08:00",22.18,22.73,22.18,22.18,1012.0,87.0,1012.0,1007.0,2.17,40.0,2.26,21.0,"2026-04-01 05:38:18+08:00","2026-04-01 17:52:37+08:00","Clouds","few clouds","Calbayog City",""
10000.0,"2026-03-31 23:58:52+08:00",27.37,29.91,26.72,28.03,1012.0,74.0,1012.0,1015.0,2.57,140.0,"",20.0,"2026-04-01 05:51:58+08:00","2026-04-01 18:08:02+08:00","Clouds","few clouds","Caloocan City",""
10000.0,"2026-04-01 00:01:16+08:00",27.01,29.48,27.01,27.01,1012.0,77.0,1012.0,1006.0,0.98,358.0,1.06,77.0,"2026-04-01 05:53:08+08:00","2026-04-01 18:10:59+08:00","Clouds","broken clouds","Candon",""
10000.0,"2026-04-01 00:01:18+08:00",20.99,21.26,20.99,20.99,1012.0,81.0,1012.0,959.0,1.29,66.0,1.5,89.0,"2026-04-01 05:44:28+08:00","2026-04-01 17:57:41+08:00","Clouds","overcast clouds","Canlaon",""
10000.0,"2026-04-01 00:01:20+08:00",25.27,25.86,25.27,25.27,1011.0,77.0,1011.0,1002.0,3.68,40.0,3.65,89.0,"2026-04-01 05:42:47+08:00","2026-04-01 17:55:49+08:00","Clouds","overcast clouds","Carcar",""
10000.0,"2026-04-01 00:01:05+08:00",26.64,26.64,26.59,27.9,1012.0,77.0,1012.0,1001.0,2.7,119.0,3.16,1.0,"2026-04-01 05:51:43+08:00","2026-04-01 18:07:33+08:00","Clear","clear sky","Carmona",""
10000.0,"2026-04-01 00:01:25+08:00",23.23,23.78,23.23,23.23,1012.0,83.0,1012.0,1008.0,2.24,78.0,3.11,65.0,"2026-04-01 05:37:16+08:00","2026-04-01 17:51:23+08:00","Clouds","broken clouds","Catbalogan",""
10000.0,"2026-04-01 00:01:27+08:00",23.4,23.99,23.4,23.4,1012.0,84.0,1012.0,1006.0,0.9,156.0,1.06,1.0,"2026-04-01 05:47:56+08:00","2026-04-01 18:05:36+08:00","Clear","clear sky","Cauayan",""
10000.0,"2026-03-31 23:57:52+08:00",27.47,30.11,26.74,28.05,1012.0,74.0,1012.0,1013.0,2.57,140.0,"",20.0,"2026-04-01 05:52:13+08:00","2026-04-01 18:08:10+08:00","Clouds","few clouds","Cavite City",""
10000.0,"2026-04-01 00:00:00+08:00",26.81,29.16,26.81,26.81,1012.0,78.0,1012.0,997.0,2.57,40.0,"",75.0,"2026-04-01 05:41:43+08:00","2026-04-01 17:54:53+08:00","Clouds","broken clouds","Cebu City",""
10000.0,"2026-03-31 23:57:26+08:00",27.27,29.61,26.68,27.98,1012.0,73.0,1012.0,1004.0,2.57,140.0,"",20.0,"2026-04-01 05:51:26+08:00","2026-04-01 18:07:29+08:00","Clouds","few clouds","City of Marikina",""
10000.0,"2026-04-01 00:01:36+08:00",25.27,25.89,25.27,25.27,1012.0,78.0,1012.0,1001.0,3.98,56.0,7.48,5.0,"2026-04-01 05:42:17+08:00","2026-04-01 17:56:47+08:00","Clear","clear sky","City of Masbate",""
10000.0,"2026-04-01 00:01:38+08:00",23.74,24.23,23.74,23.74,1011.0,79.0,1011.0,1005.0,1.64,336.0,1.14,8.0,"2026-04-01 05:46:24+08:00","2026-04-01 18:00:07+08:00","Clear","clear sky","City of Passi",""
10000.0,"2026-04-01 00:01:40+08:00",24.64,25.3,24.64,24.64,1013.0,82.0,1013.0,999.0,2.21,68.0,4.18,8.0,"2026-04-01 05:40:28+08:00","2026-04-01 17:55:24+08:00","Clear","clear sky","City of Sorsogon",""
10000.0,"2026-04-01 00:01:42+08:00",25.83,26.64,25.83,25.83,1010.0,83.0,1010.0,1004.0,1.78,208.0,2.5,52.0,"2026-04-01 05:41:18+08:00","2026-04-01 17:52:28+08:00","Clouds","broken clouds","Cotabato",""
10000.0,"2026-03-31 23:59:55+08:00",24.04,24.75,24.04,24.04,1012.0,86.0,1012.0,998.0,1.09,351.0,1.19,14.0,"2026-04-01 05:48:44+08:00","2026-04-01 18:06:57+08:00","Clouds","few clouds","Dagupan",""
10000.0,"2026-04-01 00:01:46+08:00",27.03,29.9,27.03,27.03,1012.0,81.0,1012.0,993.0,2.06,56.0,2.87,94.0,"2026-04-01 05:41:06+08:00","2026-04-01 17:54:24+08:00","Clouds","overcast clouds","Danao",""
10000.0,"2026-04-01 00:01:48+08:00",27.03,29.62,27.03,27.03,1011.0,78.0,1011.0,1003.0,2.57,40.0,"",75.0,"2026-04-01 05:41:31+08:00","2026-04-01 17:54:38+08:00","Clouds","broken clouds","Dapitan",""
10000.0,"2026-04-01 00:01:05+08:00",26.28,26.28,26.22,27.53,1012.0,77.0,1012.0,996.0,3.1,120.0,3.38,1.0,"2026-04-01 05:52:11+08:00","2026-04-01 18:08:02+08:00","Clear","clear sky","Dasmariñas",""
10000.0,"2026-03-31 23:57:42+08:00",27.05,29.66,27.05,27.05,1011.0,78.0,1011.0,1011.0,2.06,360.0,"",75.0,"2026-04-01 05:35:53+08:00","2026-04-01 17:46:57+08:00","Clouds","broken clouds","Davao",""
10000.0,"2026-04-01 00:00:59+08:00",25.99,25.99,25.99,25.99,1011.0,81.0,1011.0,994.0,1.12,60.0,1.15,80.0,"2026-04-01 05:37:00+08:00","2026-04-01 17:47:52+08:00","Clouds","broken clouds","Digos",""
10000.0,"2026-04-01 00:00:07+08:00",25.0,25.83,25.0,25.0,1011.0,87.0,1011.0,1005.0,1.84,112.0,2.73,88.0,"2026-04-01 05:44:29+08:00","2026-04-01 17:56:31+08:00","Clouds","overcast clouds","Dipolog",""
10000.0,"2026-04-01 00:01:57+08:00",24.99,25.84,24.99,24.99,1012.0,88.0,1012.0,984.0,1.03,270.0,"",20.0,"2026-04-01 05:44:23+08:00","2026-04-01 17:56:53+08:00","Clouds","few clouds","Dumaguete",""
10000.0,"2026-04-01 00:01:59+08:00",25.54,25.95,25.54,25.54,1010.0,69.0,1010.0,1001.0,1.27,278.0,4.09,93.0,"2026-04-01 05:39:46+08:00","2026-04-01 17:51:47+08:00","Clouds","overcast clouds","El Salvador",""
10000.0,"2026-04-01 00:02:01+08:00",25.08,25.71,25.08,25.08,1011.0,79.0,1011.0,1003.0,1.43,329.0,2.1,48.0,"2026-04-01 05:43:07+08:00","2026-04-01 17:56:37+08:00","Clouds","scattered clouds","Escalante",""
10000.0,"2026-04-01 00:02:03+08:00",26.78,28.71,26.78,26.78,1012.0,73.0,1012.0,1014.0,1.81,67.0,1.97,5.0,"2026-04-01 05:51:49+08:00","2026-04-01 18:08:20+08:00","Clear","clear sky","Gapan",""
10000.0,"2026-04-01 00:01:07+08:00",26.34,26.34,26.34,26.34,1011.0,77.0,1011.0,998.0,2.31,38.0,2.34,45.0,"2026-04-01 05:37:57+08:00","2026-04-01 17:48:24+08:00","Clouds","scattered clouds","General Santos",""
10000.0,"2026-04-01 00:02:08+08:00",26.64,26.64,26.63,27.94,1012.0,78.0,1012.0,1005.0,4.22,122.0,4.38,0.0,"2026-04-01 05:52:23+08:00","2026-04-01 18:08:17+08:00","Clear","clear sky","General Trias",""
10000.0,"2026-04-01 00:02:10+08:00",25.42,26.45,25.42,25.42,1012.0,93.0,1012.0,950.0,1.82,169.0,1.66,88.0,"2026-04-01 05:37:18+08:00","2026-04-01 17:49:30+08:00","Clouds","overcast clouds","Gingoog City",""
10000.0,"2026-04-01 00:02:12+08:00",25.3,25.95,25.3,25.3,1011.0,79.0,1011.0,991.0,1.64,117.0,2.08,68.0,"2026-04-01 05:45:52+08:00","2026-04-01 17:58:53+08:00","Clouds","broken clouds","Himamaylan",""
10000.0,"2026-03-31 23:59:30+08:00",23.81,24.52,23.81,23.81,1012.0,87.0,1012.0,998.0,0.5,143.0,1.33,26.0,"2026-04-01 05:47:24+08:00","2026-04-01 18:05:13+08:00","Clouds","scattered clouds","Ilagan",""
10000.0,"2026-04-01 00:02:17+08:00",22.92,23.75,22.92,22.92,1011.0,95.0,1011.0,976.0,1.31,179.0,1.39,94.0,"2026-04-01 05:40:21+08:00","2026-04-01 17:52:10+08:00","Clouds","overcast clouds","Iligan City",""
10000.0,"2026-04-01 00:00:31+08:00",24.34,24.68,24.34,24.34,1011.0,71.0,1011.0,1010.0,3.57,17.0,7.19,17.0,"2026-04-01 05:46:56+08:00","2026-04-01 18:00:23+08:00","Clouds","few clouds","Iloilo City",""
10000.0,"2026-03-31 23:57:28+08:00",27.3,29.77,26.7,28.0,1012.0,74.0,1012.0,1006.0,2.57,140.0,"",20.0,"2026-04-01 05:52:09+08:00","2026-04-01 18:08:04+08:00","Clouds","few clouds","Imus",""
10000.0,"2026-04-01 00:02:23+08:00",25.36,26.28,25.36,25.36,1014.0,89.0,1014.0,992.0,1.13,78.0,1.25,7.0,"2026-04-01 05:42:35+08:00","2026-04-01 17:57:48+08:00","Clear","clear sky","Iriga City",""
10000.0,"2026-04-01 00:02:24+08:00",24.9,25.46,24.9,24.9,1011.0,77.0,1011.0,991.0,2.25,93.0,2.45,76.0,"2026-04-01 05:45:22+08:00","2026-04-01 17:58:27+08:00","Clouds","broken clouds","Isabela",""
10000.0,"2026-04-01 00:02:27+08:00",25.03,25.7,25.03,25.03,1011.0,81.0,1011.0,991.0,2.04,176.0,1.92,65.0,"2026-04-01 05:46:08+08:00","2026-04-01 17:59:05+08:00","Clouds","broken clouds","Kabankalan",""
10000.0,"2026-04-01 00:02:29+08:00",25.04,25.66,25.04,25.04,1012.0,79.0,1012.0,953.0,0.94,115.0,0.91,89.0,"2026-04-01 05:38:00+08:00","2026-04-01 17:49:01+08:00","Clouds","overcast clouds","Kidapawan",""
10000.0,"2026-04-01 00:02:30+08:00",25.95,25.95,25.95,25.95,1011.0,75.0,1011.0,977.0,0.85,76.0,0.74,100.0,"2026-04-01 05:39:07+08:00","2026-04-01 17:49:50+08:00","Clouds","overcast clouds","Koronadal",""
10000.0,"2026-04-01 00:02:32+08:00",25.94,26.44,25.94,25.94,1011.0,71.0,1011.0,1004.0,2.52,36.0,3.05,50.0,"2026-04-01 05:45:34+08:00","2026-04-01 17:58:48+08:00","Clouds","scattered clouds","La Carlota",""
10000.0,"2026-04-01 00:02:34+08:00",26.3,26.3,26.3,26.3,1011.0,79.0,1011.0,992.0,3.8,58.0,3.67,22.0,"2026-04-01 05:35:50+08:00","2026-04-01 17:46:17+08:00","Clouds","few clouds","Lamitan",""
10000.0,"2026-04-01 00:02:36+08:00",25.95,25.95,25.95,25.95,1012.0,89.0,1012.0,1007.0,1.03,110.0,"",20.0,"2026-04-01 05:52:12+08:00","2026-04-01 18:10:46+08:00","Clouds","few clouds","Laoag",""
10000.0,"2026-04-01 00:00:33+08:00",27.02,29.6,27.02,27.02,1012.0,78.0,1012.0,1000.0,2.57,40.0,"",75.0,"2026-04-01 05:41:29+08:00","2026-04-01 17:54:39+08:00","Clouds","broken clouds","Lapu-Lapu City",""
10000.0,"2026-03-31 23:58:13+08:00",27.26,29.7,26.66,27.96,1012.0,74.0,1012.0,1009.0,2.57,140.0,"",20.0,"2026-04-01 05:51:58+08:00","2026-04-01 18:07:54+08:00","Clouds","few clouds","Las Piñas",""
10000.0,"2026-04-01 00:00:17+08:00",25.07,25.93,25.07,25.07,1013.0,88.0,1013.0,994.0,2.05,61.0,3.73,29.0,"2026-04-01 05:41:25+08:00","2026-04-01 17:56:27+08:00","Clouds","scattered clouds","Legazpi City",""
10000.0,"2026-04-01 00:02:44+08:00",25.3,26.26,25.3,25.3,1013.0,91.0,1013.0,993.0,1.38,72.0,1.43,10.0,"2026-04-01 05:42:11+08:00","2026-04-01 17:57:17+08:00","Clear","clear sky","Ligao",""
10000.0,"2026-04-01 00:02:47+08:00",24.01,24.56,24.01,24.01,1013.0,80.0,1013.0,987.0,1.25,357.0,0.7,3.0,"2026-04-01 05:51:24+08:00","2026-04-01 18:06:59+08:00","Clear","clear sky","Lipa City",""
10000.0,"2026-04-01 00:02:48+08:00",24.11,24.48,24.11,24.11,1011.0,73.0,1011.0,1009.0,3.03,358.0,4.98,19.0,"2026-04-01 05:46:43+08:00","2026-04-01 18:00:15+08:00","Clouds","few clouds","Lucena",""
10000.0,"2026-04-01 00:02:50+08:00",23.26,23.5,23.26,23.26,1012.0,71.0,1012.0,985.0,2.63,8.0,4.84,6.0,"2026-04-01 05:47:21+08:00","2026-04-01 18:00:54+08:00","Clear","clear sky","Maasin",""
8000.0,"2026-04-01 00:02:51+08:00",27.21,29.12,27.21,27.21,1013.0,69.0,1013.0,995.0,1.03,270.0,"",20.0,"2026-04-01 05:53:20+08:00","2026-04-01 18:09:48+08:00","Clouds","few clouds","Mabalacat City",""
10000.0,"2026-04-01 00:02:53+08:00",27.39,29.84,26.6,27.9,1012.0,73.0,1012.0,1012.0,2.68,111.0,4.92,20.0,"2026-04-01 05:51:44+08:00","2026-04-01 18:07:44+08:00","Clouds","few clouds","Makati City",""
10000.0,"2026-04-01 00:02:55+08:00",26.4,26.4,26.4,26.4,1012.0,78.0,1012.0,988.0,1.98,56.0,2.01,50.0,"2026-04-01 05:55:44+08:00","2026-04-01 18:12:29+08:00","Clouds","scattered clouds","Malabon",""
10000.0,"2026-04-01 00:02:57+08:00",20.0,20.61,20.0,20.0,1013.0,98.0,1013.0,906.0,0.81,89.0,1.55,100.0,"2026-04-01 05:37:39+08:00","2026-04-01 17:49:25+08:00","Clouds","overcast clouds","Malaybalay",""
10000.0,"2026-04-01 00:01:34+08:00",27.3,29.77,27.3,27.3,1012.0,74.0,1012.0,1014.0,1.66,106.0,2.65,19.0,"2026-04-01 05:52:31+08:00","2026-04-01 18:08:43+08:00","Clouds","few clouds","Malolos",""
10000.0,"2026-04-01 00:02:30+08:00",27.29,29.65,26.61,27.91,1012.0,73.0,1012.0,1012.0,2.57,140.0,"",20.0,"2026-04-01 05:51:41+08:00","2026-04-01 18:07:43+08:00","Clouds","few clouds","Mandaluyong City",""
10000.0,"2026-04-01 00:01:00+08:00",26.98,29.51,26.98,26.98,1012.0,78.0,1012.0,998.0,2.57,40.0,"",75.0,"2026-04-01 05:41:33+08:00","2026-04-01 17:54:43+08:00","Clouds","broken clouds","Mandaue City",""
10000.0,"2026-04-01 00:02:45+08:00",27.37,29.91,26.7,28.0,1012.0,74.0,1012.0,1015.0,2.57,140.0,"",20.0,"2026-04-01 05:51:55+08:00","2026-04-01 18:07:57+08:00","Clouds","few clouds","Manila",""
10000.0,"2026-04-01 00:03:07+08:00",19.84,20.33,19.84,19.84,1013.0,94.0,1013.0,928.0,0.77,348.0,0.92,84.0,"2026-04-01 05:40:52+08:00","2026-04-01 17:52:31+08:00","Clouds","broken clouds","Marawi",""
10000.0,"2026-04-01 00:03:08+08:00",24.1,24.73,24.1,24.1,1012.0,83.0,1012.0,1001.0,3.4,90.0,5.59,95.0,"2026-04-01 05:35:36+08:00","2026-04-01 17:48:22+08:00","Clouds","overcast clouds","Mati",""
10000.0,"2026-04-01 00:03:10+08:00",27.31,30.11,26.75,28.02,1011.0,77.0,1011.0,1013.0,0.72,42.0,2.2,41.0,"2026-04-01 05:51:57+08:00","2026-04-01 18:08:05+08:00","Clouds","scattered clouds","Meycauayan",""
10000.0,"2026-04-01 00:03:12+08:00",26.03,26.03,26.03,26.03,1012.0,76.0,1012.0,1007.0,1.16,69.0,1.14,45.0,"2026-04-01 05:51:51+08:00","2026-04-01 18:08:39+08:00","Clouds","scattered clouds","Muñoz",""
10000.0,"2026-04-01 00:00:47+08:00",24.89,25.78,24.89,24.89,1013.0,90.0,1013.0,1005.0,1.17,86.0,1.51,5.0,"2026-04-01 05:43:27+08:00","2026-04-01 17:58:49+08:00","Clear","clear sky","Naga",""
10000.0,"2026-04-01 00:03:15+08:00",27.35,29.87,26.72,28.03,1011.0,74.0,1011.0,1016.0,2.57,140.0,"",20.0,"2026-04-01 05:52:01+08:00","2026-04-01 18:08:06+08:00","Clouds","few clouds","Navotas",""
10000.0,"2026-04-01 00:03:18+08:00",26.03,26.03,26.03,26.03,1012.0,78.0,1012.0,994.0,2.57,60.0,"",20.0,"2026-04-01 05:54:38+08:00","2026-04-01 18:10:50+08:00","Clouds","few clouds","Olongapo",""
10000.0,"2026-04-01 00:03:20+08:00",22.85,23.51,22.85,22.85,1012.0,89.0,1012.0,992.0,1.86,66.0,2.01,65.0,"2026-04-01 05:38:38+08:00","2026-04-01 17:52:14+08:00","Clouds","broken clouds","Ormoc",""
10000.0,"2026-04-01 00:03:22+08:00",24.86,25.83,24.86,24.86,1011.0,93.0,1011.0,997.0,1.0,255.0,0.95,99.0,"2026-04-01 05:42:40+08:00","2026-04-01 17:54:38+08:00","Clouds","overcast clouds","Oroquieta",""
10000.0,"2026-04-01 00:03:24+08:00",24.51,25.31,24.51,24.51,1012.0,88.0,1012.0,970.0,1.37,344.0,2.04,94.0,"2026-04-01 05:42:39+08:00","2026-04-01 17:54:25+08:00","Clouds","overcast clouds","Ozamiz City",""
10000.0,"2026-04-01 00:01:21+08:00",23.68,24.32,23.68,23.68,1011.0,85.0,1011.0,992.0,1.82,339.0,2.25,60.0,"2026-04-01 05:44:20+08:00","2026-04-01 17:55:53+08:00","Clouds","broken clouds","Pagadian",""
10000.0,"2026-04-01 00:03:29+08:00",26.16,26.16,26.16,26.16,1013.0,76.0,1013.0,1001.0,1.98,80.0,1.97,25.0,"2026-04-01 05:51:11+08:00","2026-04-01 18:07:52+08:00","Clouds","scattered clouds","Palayan City",""
10000.0,"2026-04-01 00:00:46+08:00",27.06,30.27,27.06,27.06,1011.0,84.0,1011.0,1013.0,3.44,346.0,5.04,59.0,"2026-04-01 05:35:31+08:00","2026-04-01 17:46:44+08:00","Clouds","broken clouds","Panabo",""
10000.0,"2026-04-01 00:03:32+08:00",27.08,29.44,26.63,27.94,1012.0,75.0,1012.0,1010.0,2.68,111.0,4.92,20.0,"2026-04-01 05:51:49+08:00","2026-04-01 18:07:46+08:00","Clouds","few clouds","Paranaque City",""
10000.0,"2026-04-01 00:00:32+08:00",27.22,29.42,26.54,27.84,1012.0,72.0,1012.0,1010.0,2.57,140.0,"",20.0,"2026-04-01 05:51:35+08:00","2026-04-01 18:07:37+08:00","Clouds","few clouds","Pasig",""
10000.0,"2026-04-01 00:00:04+08:00",27.04,30.12,27.04,27.04,1011.0,83.0,1011.0,1001.0,3.09,270.0,"",20.0,"2026-04-01 06:02:32+08:00","2026-04-01 18:15:19+08:00","Clouds","few clouds","Puerto Princesa City",""
10000.0,"2026-04-01 00:01:29+08:00",27.14,29.46,26.53,27.83,1012.0,74.0,1012.0,1010.0,2.57,140.0,"",20.0,"2026-04-01 05:51:42+08:00","2026-04-01 18:07:45+08:00","Clouds","few clouds","Quezon City",""
10000.0,"2026-04-01 00:03:40+08:00",24.58,25.18,24.58,24.58,1012.0,80.0,1012.0,1004.0,1.41,179.0,1.3,34.0,"2026-04-01 05:48:29+08:00","2026-04-01 18:06:17+08:00","Clouds","scattered clouds","Roxas",""
10000.0,"2026-04-01 00:03:43+08:00",25.99,25.99,25.99,25.99,1011.0,77.0,1011.0,1004.0,2.09,7.0,2.62,37.0,"2026-04-01 05:43:23+08:00","2026-04-01 17:56:57+08:00","Clouds","scattered clouds","Sagay",""
10000.0,"2026-03-31 23:59:37+08:00",26.05,26.05,26.05,26.05,1012.0,76.0,1012.0,998.0,3.14,147.0,3.73,3.0,"2026-04-01 05:53:37+08:00","2026-04-01 18:09:46+08:00","Clear","clear sky","Samal",""
10000.0,"2026-04-01 00:03:47+08:00",26.45,26.45,26.45,26.45,1012.0,74.0,1012.0,1012.0,1.36,78.0,1.42,12.0,"2026-04-01 05:51:57+08:00","2026-04-01 18:08:38+08:00","Clouds","few clouds","San Carlos",""
10000.0,"2026-04-01 00:01:26+08:00",26.42,26.42,26.42,26.42,1012.0,72.0,1012.0,1005.0,1.82,30.0,2.23,33.0,"2026-04-01 05:53:52+08:00","2026-04-01 18:11:19+08:00","Clouds","scattered clouds","San Fernando",""
10000.0,"2026-04-01 00:03:51+08:00",22.86,23.66,22.86,22.86,1013.0,94.0,1013.0,983.0,1.8,77.0,1.94,0.0,"2026-04-01 05:47:12+08:00","2026-04-01 18:05:33+08:00","Clear","clear sky","San Jose",""
10000.0,"2026-04-01 00:03:53+08:00",27.01,29.48,26.95,27.01,1012.0,77.0,1012.0,1004.0,1.26,1.0,1.54,55.0,"2026-04-01 05:51:35+08:00","2026-04-01 18:07:46+08:00","Clouds","broken clouds","San Jose del Monte",""
